@relation random1000

@attribute meanfreq numeric
@attribute sd numeric
@attribute 'sd d' {high,medium,low}
@attribute median numeric
@attribute Q25 numeric
@attribute Q75 numeric
@attribute IQR numeric
@attribute 'IQR d' {medium,low,high}
@attribute skew numeric
@attribute kurt numeric
@attribute sp.ent numeric
@attribute sfm numeric
@attribute mode numeric
@attribute centroid numeric
@attribute meanfun numeric
@attribute minfun numeric
@attribute maxfun numeric
@attribute meandom numeric
@attribute mindom numeric
@attribute maxdom numeric
@attribute dfrange numeric
@attribute 'dfrange d' {low,medium,high}
@attribute modindx numeric
@attribute label {male,female}

@data
0.238051,0.035666,low,0.240593,0.225659,0.264237,0.038578,low,1.945939,5.96056,0.82575,0.179702,0.231052,0.238051,0.17681,0.047198,0.277457,2.496811,0.023438,15.632813,15.609375,high,0.095696,female
0.236232,0.041141,low,0.244934,0.227932,0.260342,0.03241,low,2.175879,7.324086,0.831379,0.235322,0.24334,0.236232,0.179134,0.049896,0.274286,1.379012,0.023438,10.617188,10.59375,medium,0.103917,female
0.223882,0.034752,low,0.226491,0.211269,0.241252,0.029984,low,2.19814,7.358941,0.830293,0.200924,0.232026,0.223882,0.193441,0.047151,0.274286,0.848575,0.023438,5.15625,5.132813,low,0.134957,female
0.234867,0.034749,low,0.241422,0.218607,0.25677,0.038163,low,2.351914,8.751267,0.829284,0.180233,0.239763,0.234867,0.185882,0.048534,0.27907,1.130859,0.023438,9.609375,9.585938,medium,0.057484,female
0.237093,0.034845,low,0.243704,0.218974,0.261652,0.042678,low,1.826277,5.663765,0.831821,0.167052,0.249288,0.237093,0.187856,0.050526,0.27907,0.992852,0.023438,7.78125,7.757813,medium,0.1143,female
0.227773,0.03848,low,0.231052,0.209481,0.255526,0.046044,low,1.637999,4.924985,0.852518,0.216792,0.21197,0.227773,0.185289,0.050473,0.277457,1.469308,0.023438,9.421875,9.398438,medium,0.082651,female
0.211671,0.032276,low,0.216303,0.189763,0.230016,0.040253,low,2.449655,9.327887,0.83004,0.16178,0.220727,0.211671,0.167477,0.05042,0.272727,1.488554,0.023438,9.398438,9.375,medium,0.129079,female
0.219896,0.038328,low,0.214029,0.201439,0.245755,0.044317,low,2.264458,8.085746,0.843432,0.205029,0.207986,0.219896,0.178068,0.050314,0.27907,1.476563,0.023438,8.273438,8.25,medium,0.121916,female
0.211707,0.035907,low,0.207552,0.195021,0.23614,0.041119,low,3.115194,15.418233,0.842248,0.222646,0.196196,0.211707,0.170171,0.053097,0.27907,1.49783,0.023438,7.03125,7.007813,medium,0.129727,female
0.205006,0.038379,low,0.205612,0.191821,0.224836,0.033015,low,2.699416,11.184586,0.855859,0.286571,0.19391,0.205006,0.151701,0.046921,0.274286,1.362913,0.023438,6.398438,6.375,medium,0.135309,female
0.20942,0.033055,low,0.208636,0.197301,0.225427,0.028126,low,3.384409,17.266035,0.829099,0.214757,0.208636,0.20942,0.15469,0.048682,0.27907,1.99119,0.023438,15.023438,15,high,0.106473,female
0.213095,0.037241,low,0.217306,0.199241,0.232713,0.033472,low,2.168188,7.224561,0.843428,0.256797,0.227932,0.213095,0.160391,0.047291,0.277457,1.227764,0.210938,7.757813,7.546875,medium,0.125086,female
0.235135,0.033802,low,0.240333,0.21175,0.26075,0.049,low,1.344915,3.46341,0.835771,0.136891,0.278833,0.235135,0.185267,0.047105,0.27907,0.702369,0.210938,1.757813,1.546875,low,0.156364,female
0.206873,0.033482,low,0.206979,0.19122,0.222739,0.03152,low,2.371462,8.599693,0.838479,0.21971,0.203827,0.206873,0.148697,0.047291,0.275862,2.084872,0.210938,9.117188,8.90625,medium,0.144002,female
0.215239,0.031033,low,0.21373,0.197931,0.228213,0.030282,low,2.537974,9.458938,0.820714,0.147658,0.222947,0.215239,0.180194,0.047151,0.274286,0.728557,0.023438,4.101563,4.078125,low,0.11549,female
0.213738,0.031321,low,0.215567,0.19709,0.233096,0.036007,low,2.048214,6.398563,0.831,0.176066,0.230254,0.213738,0.169202,0.046967,0.275862,1.405762,0.023438,8.554688,8.53125,medium,0.083353,female
0.21219,0.04319,low,0.215153,0.188957,0.245644,0.056687,low,1.862573,6.10979,0.877669,0.314398,0.188957,0.21219,0.139942,0.047198,0.27907,1.925551,0.023438,15.609375,15.585938,high,0.121344,female
0.210749,0.032271,low,0.209794,0.19823,0.227552,0.029322,low,2.694877,10.399513,0.823666,0.200993,0.196991,0.210749,0.171742,0.048534,0.27907,1.374203,0.023438,5.8125,5.789063,low,0.108392,female
0.219168,0.033301,low,0.207586,0.201149,0.244598,0.043448,low,4.685588,29.870735,0.799617,0.138465,0.200613,0.219168,0.183255,0.047572,0.275862,0.820898,0.210938,5.742188,5.53125,low,0.06269,female
0.210291,0.034952,low,0.210116,0.199867,0.225491,0.025624,low,2.787897,11.037347,0.82728,0.231488,0.206855,0.210291,0.1566,0.047013,0.277457,1.936336,0.023438,8.390625,8.367188,medium,0.170232,female
0.212588,0.039166,low,0.214626,0.189956,0.24094,0.050984,low,2.408202,9.993344,0.85933,0.264273,0.191601,0.212588,0.16972,0.047013,0.277457,1.141113,0.023438,8.179688,8.15625,medium,0.099706,female
0.216851,0.037322,low,0.219628,0.199851,0.237323,0.037472,low,2.10905,7.548791,0.849595,0.242677,0.228476,0.216851,0.160099,0.047478,0.275862,1.783008,0.210938,9.445313,9.234375,medium,0.161379,female
0.208559,0.03942,low,0.210735,0.196882,0.227106,0.030225,low,3.104889,13.606751,0.840139,0.276033,0.212414,0.208559,0.171525,0.048534,0.277457,1.444973,0.023438,7.570313,7.546875,medium,0.075729,female
0.211939,0.036628,low,0.215716,0.195439,0.233837,0.038398,low,1.957281,6.168897,0.853033,0.241735,0.219168,0.211939,0.166113,0.048632,0.277457,1.85498,0.023438,7.523438,7.5,medium,0.12064,female
0.203775,0.028354,low,0.201667,0.192778,0.216111,0.023333,low,3.373628,16.504353,0.806491,0.171509,0.199444,0.203775,0.184153,0.047525,0.272727,1.036318,0.023438,8.390625,8.367188,medium,0.087082,female
0.221137,0.037263,low,0.218694,0.201844,0.249168,0.047324,low,2.053655,7.487247,0.853368,0.216921,0.201127,0.221137,0.178967,0.063576,0.277457,1.073167,0.023438,5.765625,5.742188,low,0.113453,female
0.21219,0.04319,low,0.215153,0.188957,0.245644,0.056687,low,1.862573,6.10979,0.877669,0.314398,0.188957,0.21219,0.139942,0.047198,0.27907,1.925551,0.023438,15.609375,15.585938,high,0.121344,female
0.215939,0.037193,low,0.219633,0.201651,0.233761,0.03211,low,2.298831,8.283165,0.848909,0.23997,0.225199,0.215939,0.169927,0.047619,0.27907,1.426011,0.023438,8.15625,8.132813,medium,0.138809,female
0.217129,0.038048,low,0.218282,0.202853,0.23825,0.035397,low,2.172578,7.838678,0.856229,0.251555,0.216467,0.217129,0.18354,0.050526,0.269663,1.145008,0.023438,8.976563,8.953125,medium,0.111329,female
0.227865,0.035049,low,0.233333,0.213522,0.247862,0.03434,low,2.168606,7.64266,0.841557,0.200613,0.236855,0.227865,0.175334,0.047384,0.274286,0.662234,0.023438,4.242188,4.21875,low,0.065116,female
0.21129,0.039754,low,0.211048,0.191481,0.236206,0.044725,low,1.950154,7.001164,0.865188,0.267505,0.192879,0.21129,0.149306,0.047105,0.27907,2.248047,0.234375,8.273438,8.039063,medium,0.145266,female
0.223662,0.035901,low,0.228632,0.205474,0.245895,0.040421,low,1.781588,5.58971,0.850602,0.208392,0.24,0.223662,0.17003,0.049844,0.27907,1.119141,0.023438,12.328125,12.304688,medium,0.091927,female
0.209221,0.035241,low,0.207726,0.191552,0.228953,0.037401,low,2.024752,6.908337,0.852238,0.229296,0.206209,0.209221,0.161702,0.047105,0.277457,1.385045,0.023438,7.96875,7.945313,medium,0.146091,female
0.221671,0.027297,low,0.223519,0.211903,0.232332,0.020429,low,3.070838,12.285808,0.792244,0.140095,0.229928,0.221671,0.163056,0.047478,0.27907,1.774902,0.023438,7.828125,7.804688,medium,0.139571,female
0.220354,0.032784,low,0.221005,0.204214,0.237342,0.033128,low,2.31832,8.617342,0.830597,0.182073,0.202399,0.220354,0.180787,0.047809,0.27907,1.012301,0.023438,9.867188,9.84375,medium,0.102169,female
0.216292,0.038381,low,0.218004,0.197169,0.239855,0.042686,low,1.679882,5.105337,0.861765,0.255363,0.221053,0.216292,0.148478,0.04918,0.272727,1.335379,0.023438,9.703125,9.679688,medium,0.133898,female
0.211987,0.033015,low,0.206762,0.197794,0.228683,0.03089,low,3.514203,17.274472,0.813971,0.186809,0.199786,0.211987,0.162455,0.04898,0.27907,1.695676,0.023438,9.515625,9.492188,medium,0.155556,female
0.227476,0.039157,low,0.239361,0.195878,0.258868,0.06299,low,2.378752,9.022199,0.845579,0.190571,0.259274,0.227476,0.17803,0.048193,0.275862,1.921387,0.1875,9.140625,8.953125,medium,0.19804,female
0.217875,0.04211,low,0.213577,0.194672,0.251387,0.056715,low,1.771861,5.691504,0.865738,0.262145,0.207445,0.217875,0.176307,0.04878,0.27907,1.060268,0.023438,8.8125,8.789063,medium,0.0832,female
0.214265,0.030726,low,0.216552,0.204138,0.226897,0.022759,low,2.863813,11.917984,0.804507,0.187841,0.215862,0.214265,0.170406,0.04908,0.277457,1.24375,0.023438,9.046875,9.023438,medium,0.080798,female
0.215956,0.037627,low,0.221215,0.200589,0.236685,0.036096,low,2.385566,9.117444,0.848137,0.239802,0.213996,0.215956,0.176931,0.046921,0.27907,1.02935,0.023438,4.3125,4.289063,low,0.145426,female
0.224344,0.038189,low,0.228889,0.205333,0.248,0.042667,low,1.640692,4.947479,0.858787,0.234145,0.235111,0.224344,0.174055,0.047572,0.277457,1.835258,0.023438,10.171875,10.148438,medium,0.104561,female
0.222996,0.035734,low,0.221479,0.204373,0.249839,0.045466,low,1.652573,5.517335,0.858209,0.190744,0.219678,0.222996,0.170131,0.047151,0.27907,1.24983,0.234375,8.765625,8.53125,medium,0.095092,female
0.214057,0.02845,low,0.21083,0.203636,0.232411,0.028775,low,3.484083,17.294561,0.799339,0.157704,0.204743,0.214057,0.171007,0.052805,0.27907,1.260417,0.023438,8.132813,8.109375,medium,0.106411,female
0.216875,0.034971,low,0.217862,0.205737,0.237185,0.031448,low,2.510928,10.016186,0.849844,0.229236,0.215968,0.216875,0.165314,0.048096,0.275862,1.320313,0.023438,7.898438,7.875,medium,0.07684,female
0.209738,0.033351,low,0.210605,0.192046,0.226744,0.034697,low,2.484647,9.304091,0.837837,0.201971,0.189625,0.209738,0.180395,0.047478,0.277457,1.190529,0.1875,8.625,8.4375,medium,0.083269,female
0.219964,0.040546,low,0.220187,0.194766,0.250467,0.055701,low,1.418142,4.304296,0.874494,0.241774,0.219439,0.219964,0.153831,0.047619,0.27907,1.873958,0.023438,7.921875,7.898438,medium,0.14606,female
0.224266,0.037406,low,0.220313,0.205392,0.252351,0.046959,low,2.004332,7.327616,0.849612,0.18954,0.210219,0.224266,0.171641,0.047666,0.27907,1.719238,0.023438,9.421875,9.398438,medium,0.172013,female
0.219412,0.03763,low,0.223582,0.207701,0.236955,0.029254,low,2.640131,10.474129,0.842208,0.238604,0.224836,0.219412,0.151013,0.047291,0.277457,2.544271,0.023438,11.4375,11.414063,medium,0.143311,female
0.227341,0.032044,low,0.23381,0.212381,0.24381,0.031429,low,2.865248,12.693597,0.819733,0.164393,0.240952,0.227341,0.180596,0.051724,0.272727,1.131138,0.023438,7.875,7.851563,medium,0.082482,female
0.214311,0.033162,low,0.214118,0.200392,0.232418,0.032026,low,2.299933,8.336977,0.842788,0.204399,0.209542,0.214311,0.173077,0.04898,0.277457,1.931046,0.023438,8.90625,8.882813,medium,0.141475,female
0.22739,0.037934,low,0.236298,0.205299,0.254083,0.048784,low,1.427472,4.089907,0.853294,0.201799,0.254083,0.22739,0.170895,0.047291,0.27907,1.000558,0.023438,7.148438,7.125,medium,0.096576,female
0.219834,0.031331,low,0.22103,0.208362,0.237629,0.029267,low,2.42327,9.661611,0.82634,0.166085,0.22103,0.219834,0.159299,0.047151,0.271186,1.07706,0.1875,3.703125,3.515625,low,0.142807,female
0.224762,0.040429,low,0.233128,0.190367,0.258209,0.067841,low,2.375186,8.714715,0.835932,0.171572,0.257386,0.224762,0.188755,0.051836,0.277457,2.15625,0.210938,9.421875,9.210938,medium,0.210699,female
0.213948,0.037014,low,0.205035,0.193121,0.246241,0.053121,low,2.405655,8.78901,0.840941,0.207713,0.20305,0.213948,0.166662,0.049948,0.277457,1.073317,0.023438,5.226563,5.203125,low,0.110611,female
0.206664,0.034882,low,0.203104,0.189731,0.229015,0.039284,low,2.16049,7.512127,0.849172,0.219552,0.186806,0.206664,0.184694,0.048731,0.27907,1.436311,0.023438,7.757813,7.734375,medium,0.122688,female
0.224029,0.040848,low,0.231012,0.205077,0.250703,0.045626,low,1.593164,4.706714,0.858731,0.254268,0.242058,0.224029,0.17933,0.049332,0.27907,2.214844,0.023438,12.023438,12,medium,0.129799,female
0.207189,0.036006,low,0.20793,0.19527,0.225948,0.030678,low,2.429532,9.206337,0.844252,0.239364,0.20793,0.207189,0.175136,0.047291,0.27907,1.423077,0.023438,5.90625,5.882813,low,0.154558,female
0.209111,0.037111,low,0.210315,0.193523,0.227946,0.034423,low,2.909752,12.889304,0.847448,0.245052,0.210315,0.209111,0.176628,0.047105,0.27907,1.840561,0.023438,8.601563,8.578125,medium,0.138723,female
0.218751,0.037698,low,0.218087,0.201739,0.238609,0.03687,low,2.082121,7.078228,0.851636,0.211562,0.21913,0.218751,0.159765,0.047904,0.27907,1.998653,0.023438,8.859375,8.835938,medium,0.14764,female
0.21776,0.041662,low,0.21695,0.195603,0.250709,0.055106,low,1.877742,7.096629,0.873431,0.274319,0.204043,0.21776,0.180081,0.048,0.277457,1.073438,0.023438,8.695313,8.671875,medium,0.090425,female
0.225946,0.037586,low,0.236632,0.200842,0.249263,0.048421,low,2.352142,9.473587,0.847965,0.200914,0.241684,0.225946,0.141374,0.047198,0.277457,2.286094,0.234375,9.515625,9.28125,medium,0.132211,female
0.217311,0.036351,low,0.222215,0.201544,0.239597,0.038054,low,2.658798,11.090224,0.848754,0.235573,0.220805,0.217311,0.165121,0.047904,0.272727,2.408654,0.257813,8.835938,8.578125,medium,0.173417,female
0.208652,0.034759,low,0.205302,0.193557,0.224564,0.031007,low,2.579476,9.721813,0.833912,0.20119,0.196846,0.208652,0.167121,0.04893,0.275862,0.689405,0.023438,5.835938,5.8125,low,0.092088,female
0.21804,0.033774,low,0.217352,0.205845,0.239939,0.034094,low,2.646495,11.179357,0.840151,0.201677,0.208828,0.21804,0.174047,0.047478,0.277457,2.142857,0.1875,10.5,10.3125,medium,0.123939,female
0.214634,0.037498,low,0.22,0.195238,0.241905,0.046667,low,1.726821,5.324087,0.857046,0.239748,0.245238,0.214634,0.167429,0.049231,0.275862,1.219984,0.023438,8.742188,8.71875,medium,0.102671,female
0.19658,0.064125,medium,0.212538,0.194854,0.234807,0.039953,low,2.391772,8.528944,0.88334,0.394003,0.235462,0.19658,0.18574,0.049689,0.275862,1.566964,0.023438,7.734375,7.710938,medium,0.126423,female
0.200792,0.047447,medium,0.208073,0.193945,0.220917,0.026972,low,2.694657,10.230447,0.860974,0.355232,0.194373,0.200792,0.167504,0.04903,0.27907,1.385156,0.09375,9.328125,9.234375,medium,0.135575,female
0.198942,0.050255,medium,0.19804,0.190623,0.230675,0.040053,low,4.660451,29.270742,0.845365,0.32631,0.193589,0.198942,0.154707,0.048048,0.265193,1.055482,0.023438,8.90625,8.882813,medium,0.080591,female
0.189936,0.05571,medium,0.199165,0.18407,0.216696,0.032626,low,3.418354,16.594849,0.86272,0.368707,0.198191,0.189936,0.175851,0.047478,0.272727,1.116728,0.023438,8.390625,8.367188,medium,0.066126,female
0.191168,0.062486,medium,0.203636,0.185352,0.229091,0.043739,low,2.11703,7.18541,0.908184,0.497987,0.201485,0.191168,0.166722,0.049689,0.27907,1.244141,0.023438,6.257813,6.234375,medium,0.126974,female
0.202975,0.054819,medium,0.217582,0.192191,0.234861,0.04267,low,1.973285,6.682662,0.898099,0.438288,0.225693,0.202975,0.177603,0.048485,0.275862,1.472344,0.023438,5.953125,5.929688,low,0.126115,female
0.187942,0.058996,medium,0.203764,0.186198,0.218519,0.032321,low,2.389453,8.383653,0.887241,0.430969,0.215709,0.187942,0.166403,0.048387,0.277457,1.678125,0.023438,8.0625,8.039063,medium,0.124531,female
0.210706,0.052843,medium,0.218711,0.1994,0.245997,0.046597,low,2.281785,8.340022,0.868914,0.335046,0.205697,0.210706,0.160607,0.047337,0.277457,1.355646,0.023438,7.59375,7.570313,medium,0.088158,female
0.196092,0.054331,medium,0.208,0.195556,0.220444,0.024889,low,3.305024,14.452074,0.870378,0.429568,0.2,0.196092,0.181615,0.047952,0.277457,1.320676,0.023438,9.117188,9.09375,medium,0.093643,female
0.201185,0.050161,medium,0.212034,0.195282,0.223043,0.027761,low,2.992129,12.156075,0.855608,0.357939,0.219214,0.201185,0.173627,0.047244,0.277457,0.825586,0.023438,8.25,8.226563,medium,0.077714,female
0.193424,0.067777,medium,0.215056,0.189778,0.233333,0.043556,low,2.276577,8.77734,0.905705,0.467444,0.217389,0.193424,0.181843,0.047431,0.27907,1.49426,0.023438,11.039063,11.015625,medium,0.120973,female
0.226478,0.038494,low,0.230704,0.203887,0.254366,0.050479,low,1.553441,4.269767,0.845691,0.176645,0.231887,0.226478,0.19927,0.049383,0.277457,0.508594,0.023438,2.789063,2.765625,low,0.086035,female
0.184215,0.054246,medium,0.195912,0.182704,0.213522,0.030818,low,2.897676,11.425109,0.883616,0.467783,0.194151,0.184215,0.166561,0.048193,0.271186,1.788175,0.023438,8.273438,8.25,medium,0.14059,female
0.205307,0.039341,low,0.204499,0.192851,0.223914,0.031063,low,2.80499,11.831436,0.838101,0.231699,0.198891,0.205307,0.162557,0.049332,0.262295,1.742852,0.210938,12.023438,11.8125,medium,0.114815,female
0.198508,0.067908,medium,0.22129,0.186968,0.248387,0.061419,low,1.970768,6.390785,0.910603,0.503047,0.227161,0.198508,0.171276,0.047291,0.27907,1.023074,0.023438,7.78125,7.757813,medium,0.145254,female
0.19014,0.061484,medium,0.203533,0.168533,0.230163,0.06163,low,2.942545,13.341727,0.920571,0.531727,0.202772,0.19014,0.173736,0.05101,0.275862,1.431526,0.023438,9.515625,9.492188,medium,0.11197,female
0.179584,0.071418,high,0.209896,0.129422,0.230637,0.101215,medium,2.623467,10.35073,0.92791,0.598893,0.232296,0.179584,0.167093,0.047431,0.27907,1.847396,0.023438,10.289063,10.265625,medium,0.093436,female
0.196554,0.050625,medium,0.207729,0.195752,0.217227,0.021475,low,3.559325,17.062477,0.839456,0.320727,0.213097,0.196554,0.165172,0.047572,0.275862,2.059796,0.09375,10.78125,10.6875,medium,0.170023,female
0.183959,0.064459,medium,0.203031,0.149777,0.231322,0.081545,medium,2.732896,11.367305,0.928564,0.620969,0.200535,0.183959,0.166797,0.047384,0.268156,1.35738,0.023438,8.625,8.601563,medium,0.097586,female
0.15839,0.07122,high,0.182669,0.095025,0.214498,0.119473,medium,3.085325,18.412734,0.959821,0.716361,0.196969,0.15839,0.165075,0.047105,0.275862,0.883929,0.023438,7.851563,7.828125,medium,0.087063,female
0.159802,0.071308,high,0.196957,0.093043,0.211739,0.118696,medium,4.112596,23.129955,0.938254,0.631148,0.205652,0.159802,0.18071,0.050104,0.277457,1.375888,0.023438,10.171875,10.148438,medium,0.142688,female
0.157636,0.072364,high,0.172337,0.090622,0.216874,0.126252,medium,2.577139,14.303568,0.957703,0.675624,0.195574,0.157636,0.169987,0.049689,0.27907,1.011489,0.023438,8.320313,8.296875,medium,0.078331,female
0.198872,0.069883,high,0.222788,0.186414,0.247037,0.060622,low,1.428852,4.064956,0.924548,0.509936,0.215589,0.198872,0.181329,0.047013,0.27907,0.859525,0.023438,4.523438,4.5,low,0.105412,female
0.218155,0.041317,low,0.221438,0.20085,0.238366,0.037516,low,1.857625,5.736503,0.852187,0.250218,0.229216,0.218155,0.183671,0.047013,0.277457,0.825218,0.210938,6.9375,6.726563,medium,0.100796,female
0.187523,0.064863,medium,0.207407,0.15396,0.229345,0.075385,medium,2.920372,12.832045,0.918471,0.549184,0.21339,0.187523,0.17414,0.046921,0.277457,1.17375,0.023438,8.15625,8.132813,medium,0.068076,female
0.210726,0.04906,medium,0.212702,0.198947,0.235298,0.036351,low,2.502616,9.569448,0.852209,0.294211,0.205825,0.210726,0.192964,0.047714,0.277457,0.475535,0.023438,3.164063,3.140625,low,0.079456,female
0.187363,0.069258,medium,0.207822,0.188326,0.227319,0.038993,low,2.673879,11.517209,0.897503,0.449708,0.209481,0.187363,0.181871,0.047761,0.277457,1.69077,0.023438,12.023438,12,medium,0.146205,female
0.186626,0.062458,medium,0.205643,0.188216,0.223458,0.035242,low,2.712525,10.452441,0.872737,0.398909,0.223845,0.186626,0.156445,0.04908,0.277457,1.624566,0.023438,8.15625,8.132813,medium,0.134467,female
0.151091,0.06694,medium,0.14794,0.099045,0.212299,0.113254,medium,1.047134,6.08377,0.970128,0.725125,0.212299,0.151091,0.179934,0.048436,0.27907,1.493304,0.023438,7.804688,7.78125,medium,0.103473,female
0.219246,0.041489,low,0.221404,0.205086,0.243285,0.038199,low,1.873824,6.200128,0.858697,0.253922,0.212503,0.219246,0.17249,0.047291,0.27907,1.589154,0.210938,9.492188,9.28125,medium,0.138175,female
0.198333,0.057894,medium,0.213907,0.197953,0.232465,0.034512,low,2.624526,9.595826,0.87605,0.400094,0.232465,0.198333,0.175645,0.048,0.277457,1.379788,0.023438,6.351563,6.328125,medium,0.089719,female
0.189878,0.068551,medium,0.212912,0.161894,0.237819,0.075925,medium,2.287606,8.446964,0.917493,0.532262,0.216528,0.189878,0.176921,0.047244,0.27907,1.275735,0.023438,6.515625,6.492188,medium,0.070896,female
0.213772,0.041065,low,0.220198,0.203564,0.23604,0.032475,low,2.911195,12.764704,0.845657,0.279938,0.222178,0.213772,0.183704,0.049638,0.27907,1.298437,0.023438,6.9375,6.914063,medium,0.129884,female
0.217736,0.042378,low,0.214587,0.205014,0.248889,0.043875,low,3.10841,14.427231,0.836693,0.241563,0.203419,0.217736,0.185183,0.051836,0.274286,1.157924,0.023438,6.09375,6.070313,medium,0.094438,female
